Date,Close
1/23/2020 16:00:00,3325.54
1/24/2020 16:00:00,3295.47
1/27/2020 16:00:00,3243.63
1/28/2020 16:00:00,3276.24
1/29/2020 16:00:00,3273.4
1/30/2020 16:00:00,3283.66
1/31/2020 16:00:00,3225.52
2/3/2020 16:00:00,3248.92
2/4/2020 16:00:00,3297.59
2/5/2020 16:00:00,3334.69
2/6/2020 16:00:00,3345.78
2/7/2020 16:00:00,3327.71
2/10/2020 16:00:00,3352.09
2/11/2020 16:00:00,3357.75
2/12/2020 16:00:00,3379.45
2/13/2020 16:00:00,3373.94
2/14/2020 16:00:00,3380.16
2/18/2020 16:00:00,3370.29
2/19/2020 16:00:00,3386.15
2/20/2020 16:00:00,3373.23
2/21/2020 16:00:00,3337.75
2/24/2020 16:00:00,3225.89
2/25/2020 16:00:00,3128.21
2/26/2020 16:00:00,3116.39
2/27/2020 16:00:00,2978.76
2/28/2020 16:00:00,2954.22
3/2/2020 16:00:00,3090.23
3/3/2020 16:00:00,3003.37
3/4/2020 16:00:00,3130.12
3/5/2020 16:00:00,3023.94
3/6/2020 16:00:00,2972.37
3/9/2020 16:00:00,2746.56
3/10/2020 16:00:00,2882.23
3/11/2020 16:00:00,2741.38
3/12/2020 16:00:00,2480.64
3/13/2020 16:00:00,2711.02
3/16/2020 16:00:00,2386.13
3/17/2020 16:00:00,2529.19
3/18/2020 16:00:00,2398.1
3/19/2020 16:00:00,2409.39
3/20/2020 16:00:00,2304.92
3/23/2020 16:00:00,2237.4
3/24/2020 16:00:00,2447.33
3/25/2020 16:00:00,2475.56
3/26/2020 16:00:00,2630.07
3/27/2020 16:00:00,2541.47
3/30/2020 16:00:00,2626.65
3/31/2020 16:00:00,2584.59
4/1/2020 16:00:00,2470.5
4/2/2020 16:00:00,2526.9
4/3/2020 16:00:00,2488.65
4/6/2020 16:00:00,2663.68
4/7/2020 16:00:00,2659.41
4/8/2020 16:00:00,2749.98
4/9/2020 16:00:00,2789.82
4/13/2020 16:00:00,2761.63
4/14/2020 16:00:00,2846.06
4/15/2020 16:00:00,2783.36
4/16/2020 16:00:00,2799.55
4/17/2020 16:00:00,2874.56
4/20/2020 16:00:00,2823.16
4/21/2020 16:00:00,2736.56
4/22/2020 16:00:00,2799.31
4/23/2020 16:00:00,2797.8
4/24/2020 16:00:00,2836.74
4/27/2020 16:00:00,2878.48
4/28/2020 16:00:00,2863.39
4/29/2020 16:00:00,2939.51
4/30/2020 16:00:00,2912.43
5/1/2020 16:00:00,2830.71
5/4/2020 16:00:00,2842.74
5/5/2020 16:00:00,2868.44
5/6/2020 16:00:00,2848.42
5/7/2020 16:00:00,2881.19
5/8/2020 16:00:00,2929.8
5/11/2020 16:00:00,2930.32
5/12/2020 16:00:00,2870.12
5/13/2020 16:00:00,2820
5/14/2020 16:00:00,2852.5
5/15/2020 16:00:00,2863.7
5/18/2020 16:00:00,2953.91
5/19/2020 16:00:00,2922.94
5/20/2020 16:00:00,2971.61
5/21/2020 16:00:00,2948.51
5/22/2020 16:00:00,2955.45
5/26/2020 16:00:00,2991.77
5/27/2020 16:00:00,3036.13
5/28/2020 16:00:00,3029.73
5/29/2020 16:00:00,3044.31
6/1/2020 16:00:00,3055.73
6/2/2020 16:00:00,3080.82
6/3/2020 16:00:00,3122.87
6/4/2020 16:00:00,3112.35
6/5/2020 16:00:00,3193.93
6/8/2020 16:00:00,3232.39
6/9/2020 16:00:00,3207.18
6/10/2020 16:00:00,3190.14
6/11/2020 16:00:00,3002.1
6/12/2020 16:00:00,3041.31
6/15/2020 16:00:00,3066.59
6/16/2020 16:00:00,3124.74
6/17/2020 16:00:00,3113.49
6/18/2020 16:00:00,3115.34
6/19/2020 16:00:00,3097.74
6/22/2020 16:00:00,3117.86
6/23/2020 16:00:00,3131.29
6/24/2020 16:00:00,3050.33
6/25/2020 16:00:00,3083.76
6/26/2020 16:00:00,3009.05
6/29/2020 16:00:00,3053.24
6/30/2020 16:00:00,3100.29
7/1/2020 16:00:00,3115.86
7/2/2020 16:00:00,3130.01
7/6/2020 16:00:00,3179.72
7/7/2020 16:00:00,3145.32
7/8/2020 16:00:00,3169.94
7/9/2020 16:00:00,3152.05
7/10/2020 16:00:00,3185.04
7/13/2020 16:00:00,3155.22
7/14/2020 16:00:00,3197.52
7/15/2020 16:00:00,3226.56
7/16/2020 16:00:00,3215.57
7/17/2020 16:00:00,3224.73
7/20/2020 16:00:00,3251.84
7/21/2020 16:00:00,3257.3
7/22/2020 16:00:00,3276.02
7/23/2020 16:00:00,3235.66
7/24/2020 16:00:00,3215.63
7/27/2020 16:00:00,3239.41
7/28/2020 16:00:00,3218.44
7/29/2020 16:00:00,3258.44
7/30/2020 16:00:00,3246.22
7/31/2020 16:00:00,3271.12
8/3/2020 16:00:00,3294.61
8/4/2020 16:00:00,3306.51
8/5/2020 16:00:00,3327.77
8/6/2020 16:00:00,3349.16
8/7/2020 16:00:00,3351.28
8/10/2020 16:00:00,3360.47
8/11/2020 16:00:00,3333.69
8/12/2020 16:00:00,3380.35
8/13/2020 16:00:00,3373.43
8/14/2020 16:00:00,3372.85
8/17/2020 16:00:00,3381.99
8/18/2020 16:00:00,3389.78
8/19/2020 16:00:00,3374.85
8/20/2020 16:00:00,3385.51
8/21/2020 16:00:00,3397.16
8/24/2020 16:00:00,3431.28
8/25/2020 16:00:00,3443.62
8/26/2020 16:00:00,3478.73
8/27/2020 16:00:00,3484.55
8/28/2020 16:00:00,3508.01
8/31/2020 16:00:00,3500.31
9/1/2020 16:00:00,3526.65
9/2/2020 16:00:00,3580.84
9/3/2020 16:00:00,3455.06
9/4/2020 16:00:00,3426.96
9/8/2020 16:00:00,3331.84
9/9/2020 16:00:00,3398.96
9/10/2020 16:00:00,3339.19
9/11/2020 16:00:00,3340.97
9/14/2020 16:00:00,3383.54
9/15/2020 16:00:00,3401.2
9/16/2020 16:00:00,3385.49
9/17/2020 16:00:00,3357.01
9/18/2020 16:00:00,3319.47
9/21/2020 16:00:00,3281.06
9/22/2020 16:00:00,3315.57
9/23/2020 16:00:00,3236.92
9/24/2020 16:00:00,3246.59
9/25/2020 16:00:00,3298.46
9/28/2020 16:00:00,3351.6
9/29/2020 16:00:00,3335.47
9/30/2020 16:00:00,3363
10/1/2020 16:00:00,3380.8
10/2/2020 16:00:00,3348.44
10/5/2020 16:00:00,3408.63
10/6/2020 16:00:00,3360.95
10/7/2020 16:00:00,3419.45
10/8/2020 16:00:00,3446.83
10/9/2020 16:00:00,3477.13
10/12/2020 16:00:00,3534.22
10/13/2020 16:00:00,3511.93
10/14/2020 16:00:00,3488.67
10/15/2020 16:00:00,3483.34
10/16/2020 16:00:00,3483.81
10/19/2020 16:00:00,3426.92
10/20/2020 16:00:00,3443.12
10/21/2020 16:00:00,3435.56
10/22/2020 16:00:00,3453.49
10/23/2020 16:00:00,3465.39
10/26/2020 16:00:00,3400.97
10/27/2020 16:00:00,3390.68
10/28/2020 16:00:00,3271.03
10/29/2020 16:00:00,3310.11
10/30/2020 16:00:00,3269.96
11/2/2020 16:00:00,3310.24
11/3/2020 16:00:00,3369.16
11/4/2020 16:00:00,3443.44
11/5/2020 16:00:00,3510.45
11/6/2020 16:00:00,3509.44
11/9/2020 16:00:00,3550.5
11/10/2020 16:00:00,3545.53
11/11/2020 16:00:00,3572.66
11/12/2020 16:00:00,3537.01
11/13/2020 16:00:00,3585.15
11/16/2020 16:00:00,3626.91
11/17/2020 16:00:00,3609.53
11/18/2020 16:00:00,3567.79
11/19/2020 16:00:00,3581.87
11/20/2020 16:00:00,3557.54
11/23/2020 16:00:00,3577.59
11/24/2020 16:00:00,3635.41
11/25/2020 16:00:00,3629.65
11/27/2020 13:00:00,3638.35
11/30/2020 16:00:00,3621.63
12/1/2020 16:00:00,3662.45
12/2/2020 16:00:00,3669.01
12/3/2020 16:00:00,3666.72
12/4/2020 16:00:00,3699.12
12/7/2020 16:00:00,3691.96
12/8/2020 16:00:00,3702.25
12/9/2020 16:00:00,3672.82
12/10/2020 16:00:00,3668.1
12/11/2020 16:00:00,3663.46
12/14/2020 16:00:00,3647.49
12/15/2020 16:00:00,3694.62
12/16/2020 16:00:00,3701.17
12/17/2020 16:00:00,3722.48
12/18/2020 16:00:00,3709.41
12/21/2020 16:00:00,3694.92
12/22/2020 16:00:00,3687.26
12/23/2020 16:00:00,3690.01
12/24/2020 13:00:00,3703.06
12/28/2020 16:00:00,3735.36
12/29/2020 16:00:00,3727.04
12/30/2020 16:00:00,3732.04
12/31/2020 16:00:00,3756.07
1/4/2021 16:00:00,3700.65
1/5/2021 16:00:00,3726.86
1/6/2021 16:00:00,3748.14
1/7/2021 16:00:00,3803.79
1/8/2021 16:00:00,3824.68
1/11/2021 16:00:00,3799.61
1/12/2021 16:00:00,3801.19
1/13/2021 16:00:00,3809.84
1/14/2021 16:00:00,3795.54
1/15/2021 16:00:00,3768.25
1/19/2021 16:00:00,3798.91
1/20/2021 16:00:00,3851.85
1/21/2021 16:00:00,3853.07
1/22/2021 16:00:00,3841.47
1/25/2021 16:00:00,3855.36
1/26/2021 16:00:00,3849.62
1/27/2021 16:00:00,3750.77
1/28/2021 16:00:00,3787.38
1/29/2021 16:00:00,3714.24
2/1/2021 16:00:00,3773.86
2/2/2021 16:00:00,3826.31
2/3/2021 16:00:00,3830.17
2/4/2021 16:00:00,3871.74
2/5/2021 16:00:00,3886.83
2/8/2021 16:00:00,3915.59
2/9/2021 16:00:00,3911.23
2/10/2021 16:00:00,3909.88
2/11/2021 16:00:00,3916.38
2/12/2021 16:00:00,3934.83
2/16/2021 16:00:00,3932.59
2/17/2021 16:00:00,3931.33
2/18/2021 16:00:00,3913.97
2/19/2021 16:00:00,3906.71
2/22/2021 16:00:00,3876.5
2/23/2021 16:00:00,3881.37
2/24/2021 16:00:00,3925.43
2/25/2021 16:00:00,3829.34
2/26/2021 16:00:00,3811.15
3/1/2021 16:00:00,3901.82
3/2/2021 16:00:00,3870.29
3/3/2021 16:00:00,3819.72
3/4/2021 16:00:00,3768.47
3/5/2021 16:00:00,3841.94
3/8/2021 16:00:00,3821.35
3/9/2021 16:00:00,3875.44
3/10/2021 16:00:00,3898.81
3/11/2021 16:00:00,3939.34
3/12/2021 16:00:00,3943.34
3/15/2021 16:00:00,3968.94
3/16/2021 16:00:00,3962.71
3/17/2021 16:00:00,3974.12
3/18/2021 16:00:00,3915.46
3/19/2021 16:00:00,3913.1
3/22/2021 16:00:00,3940.59
3/23/2021 16:00:00,3910.52
3/24/2021 16:00:00,3889.14
3/25/2021 16:00:00,3909.52
3/26/2021 16:00:00,3974.54
3/29/2021 16:00:00,3971.09
3/30/2021 16:00:00,3958.55
3/31/2021 16:00:00,3972.89
4/1/2021 16:00:00,4019.87
4/5/2021 16:00:00,4077.91
4/6/2021 16:00:00,4073.94
4/7/2021 16:00:00,4079.95
4/8/2021 16:00:00,4097.17
4/9/2021 16:00:00,4128.8
4/12/2021 16:00:00,4127.99
4/13/2021 16:00:00,4141.59
4/14/2021 16:00:00,4124.66
4/15/2021 16:00:00,4170.42
4/16/2021 16:00:00,4185.47
4/19/2021 16:00:00,4163.26
4/20/2021 16:00:00,4134.94
4/21/2021 16:00:00,4173.42
4/22/2021 16:00:00,4134.98
4/23/2021 16:00:00,4180.17
4/26/2021 16:00:00,4187.62
4/27/2021 16:00:00,4186.72
4/28/2021 16:00:00,4183.18
4/29/2021 16:00:00,4211.47
4/30/2021 16:00:00,4181.17
5/3/2021 16:00:00,4192.66
5/4/2021 16:00:00,4164.66
5/5/2021 16:00:00,4167.59
5/6/2021 16:00:00,4201.62
